PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
6590;"Centro de Educación de Personas Adultas (CEPA) José Luis Sampedro";"";"";"";"Metro: Peñagrande (línea 7)  Bus: 42, 126, 128, 49, SE727";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=044b3b54d771c010VgnVCM1000000b205a0aRCRD";"CHANTADA";"CALLE";"V";"34";"";"";"";"";"MADRID";"MADRID";"28029";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"439542";"4480546";"40.47339957465879";"-3.71321783045369";"913 781 949";"917 301 887";"cepa.sampedro.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos"
6577;"Centro de Educación de Personas Adultas (CEPA) La Albufera";"";"";"";"Metro: Portazgo (línea 1), Nueva Numancia (línea 1)  Bus: 10, 57";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f85b3b54d771c010VgnVCM1000000b205a0aRCRD";"NUESTRA SEÑORA DEL PERPETUO SOCORRO";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28053";"3";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"443752";"4471569";"40.39282469144144";"-3.6627605148418416";"914 789 325";"914 785 525";"cepa.laalbufera.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos"
89255;"Centro de Educación de Personas Adultas (CEPA) Las Rosas";"";"";"";"Metro: Alsacia (línea 2)  Bus: 4, 167, 70";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0bc238d60b41c010VgnVCM2000000c205a0aRCRD";"ARCOS DE JALON";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28037";"4";"ARCOS";"20";"SAN BLAS-CANILLEJAS";"447045";"4474709";"40.42133318373782";"-3.6242186981262017";"913 065 816";"913 132 523";"cepa.lasrosas.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos"
6591;"Centro de Educación de Personas Adultas (CEPA) Los Rosales";"";"";"";"Bus: 123, 85  Cercanías Renfe: Villaverde Bajo (líneas C3, C4 y Regional)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed6b3b54d771c010VgnVCM1000000b205a0aRCRD";"CONCEPCION DE LA OLIVA";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28021";"3";"BUTARQUE";"17";"VILLAVERDE";"442112";"4467309";"40.35433860314418";"-3.681690223350074";"915 052 034";"917 971 397";"cepa.losrosales.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos"
6592;"Centro de Educación de Personas Adultas (CEPA) Moncloa";"";"";"";"Metro: Ventura Rodríguez (línea 3) , Plaza de España (líneas 2, 3 y 10)  Bus: 62, 74, 001, 1, 133, 138, 2, 44, C2  Bicimad: Estaciones 14 (calle Duque de Liria), 115 (calle Evaristo San Miguel, 2), 116a (calle Princesa, 5)  Aparcamiento: Plaza de España (53)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c79b3b54d771c010VgnVCM1000000b205a0aRCRD";"JUAN ALVAREZ MENDIZABAL";"CALLE";"V";"20";"";"";"";"";"MADRID";"MADRID";"28008";"2";"ARGUELLES";"9";"MONCLOA-ARAVACA";"439345";"4475182";"40.42506690933013";"-3.7150226450160404";"915 597 397";"915 597 397";"cepa.moncloa.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos"
6574;"Centro de Educación de Personas Adultas (CEPA) Oporto";"";"";"";"Metro: Opañel (línea 6)  Bus: 108, 247, 55, 81";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a1cb3b54d771c010VgnVCM1000000b205a0aRCRD";"OPORTO";"AVENIDA";"V";"46";"";"";"";"";"MADRID";"MADRID";"28019";"2";"OPAÑEL";"11";"CARABANCHEL";"438470";"4470883";"40.38627422119332";"-3.724928367244892";"915 608 402";"914 697 543";"cepa.oporto.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos"
6560;"Centro de Educación de Personas Adultas (CEPA) Orcasitas";"";"";"";"Bus: 60, 6";"Enseñanzas:   Inglés Ampliación cultural Preparación prueba conocimientos constitucionales Preparación acceso ciclos formativos grado superior Enseñanzas iniciales básicas para personas adultas Español para extranjeros Cursos a distancia soporte telemático: Aula Mentor Educación secundaria obligatoria para personas adultas";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=96db3b54d771c010VgnVCM1000000b205a0aRCRD";"OREJA";"CALLE";"V";"186";"";"";"";"";"MADRID";"MADRID";"28041";"1";"ORCASITAS";"12";"USERA";"438973";"4469041";"40.369719564506255";"-3.7188222350181275";"913 413 251";"913 414 044";"cepa.orcasitas.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos"
6561;"Centro de Educación de Personas Adultas (CEPA) Pablo Guzmán";"";"";"";"Metro: Esperanza (línea 4)  Bus: 73";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8beb3b54d771c010VgnVCM1000000b205a0aRCRD";"ANDORRA";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"445279";"4479238";"40.46201425701107";"-3.645428666115832";"913 003 725";"913 003 725";"cepa.pabloguzman.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos"
6563;"Centro de Educación de Personas Adultas (CEPA) Pan Bendito";"";"";"";"Metro: Pan Bendito (línea 11)  Bus: 118, 108, 47";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=700c3b54d771c010VgnVCM1000000b205a0aRCRD";"CAMINO VIEJO DE LEGANES";"CALLE";"V";"188";"";"";"";"";"MADRID";"MADRID";"28025";"7";"ABRANTES";"11";"CARABANCHEL";"437660";"4469870";"40.37709154550978";"-3.7343633992601113";"915 600 590";"914 608 833";"cepa.panbendito.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos"
6562;"Centro de Educación de Personas Adultas (CEPA) Tetuán";"";"";"";"Metro: Ventilla (línea 9)  Bus: 49";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=651c3b54d771c010VgnVCM1000000b205a0aRCRD";"PINOS ALTA";"CALLE";"V";"63";"";"";"";"";"MADRID";"MADRID";"28029";"5";"VALDEACEDERAS";"6";"TETUAN";"440808";"4479937";"40.46800805879142";"-3.6982294060026586";"917 333 837";"917 333 094";"cepa.tetuan.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos"
6571;"Centro de Educación de Personas Adultas (CEPA) Vallecas";"";"";"";"Metro: Villa de Vallecas (línea 1)  Bus: 58";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a2c3b54d771c010VgnVCM1000000b205a0aRCRD";"ANTONIO MARIA SEGOVIA";"PLAZA";"V";"";"";"";"";"";"MADRID";"MADRID";"28031";"2";"SANTA EUGENIA";"18";"VILLA DE VALLECAS";"447956";"4470197";"40.38073713584121";"-3.6131191457244554";"913 311 433";"913 854 563";"cepa.vallecas.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos"
6604;"Centro de Educación de Personas Adultas (CEPA) Vicálvaro";"";"";"";"Metro: San Cipriano (línea 9), Vicálvaro (línea 9)  Bus: 71, 100, E3";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4f3c3b54d771c010VgnVCM1000000b205a0aRCRD";"LAGO COMO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28032";"1";"CASCO H.VICALVARO";"19";"VICALVARO";"448524";"4472497";"40.401494422765";"-3.6066089833964288";"913 718 492";"913 718 492";"cepa.vicalvaro.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos"
6567;"Centro de Educación de Personas Adultas (CEPA) Villaverde";"";"";"";"Bus: 76  Cercanías Renfe: Puente Alcocer (línea C5)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=345c3b54d771c010VgnVCM1000000b205a0aRCRD";"VILLALONSO";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28021";"1";"VILLAVERDE ALTO C.H.";"17";"VILLAVERDE";"439825";"4466803";"40.34961521901518";"-3.708578221219303";"917 962 820";"917 962 820";"cepa.villaverde.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos"
6564;"Centro de Educación de Personas Adultas (CEPA) Vista Alegre";"";"";"";"Metro: Carabanchel (línea 5)  Bus: 34, 35";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=296c3b54d771c010VgnVCM1000000b205a0aRCRD";"GENERAL RICARDOS";"CALLE";"V";"179";"";"";"";"";"MADRID";"MADRID";"28025";"5";"PUERTA BONITA";"11";"CARABANCHEL";"437471";"4470773";"40.38520839919127";"-3.736682126224525";"914 618 817";"915 255 159";"cepa.vistaalegre.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos"
10895555;"Centro de Educación Especial  El Cole de Celia y Pepe";"Fundación Querer";"";"";"Bus: 162";"Enseñanzas   Educación Especial  Educación infantil Educación Básica Obligatoria-Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a938fb3d7af09610VgnVCM2000001f4a900aRCRD";"SOPELANA";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28034";"6";"VALVERDE";"8";"FUENCARRAL-EL PARDO";"441330";"4483521";"40.50031655771553";"-3.692415655591035";"916 288 659";"";"Info@coledeceliaypepe.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosPrivadosConcertadosEducacionEspecial"
6739;"Centro de Educación Especial A LA PAR";"";"";"Transporte";"BUS: 134, 178";"Enseñanzas  Educación especial:  Educación Básica Obligatoria: Primaria - ESO Programas de Transición a la vida adulta  Programas Profesional Especial:  Operaciones básicas de cocina Operaciones Auxiliares de Servicios Administrativos y Generales Operaciones Auxiliares de Montaje y Mantenimiento de Sistemas Microinformáticos  En la misma sede: Asociación Niño Jesús del Remedio";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c39c3b54d771c010VgnVCM1000000b205a0aRCRD";"MONASTERIO DE LAS HUELGAS";"CALLE";"NUM";"15";"";"";"";"";"MADRID";"MADRID";"28049";"7";"MIRASIERRA";"8";"FUENCARRAL-EL PARDO";"440083";"4483745";"40.50225439644218";"-3.7071407657054953";"917 355 790 (centralita)";"917 355 799";"secretaria.colegio@alapar.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosPrivadosConcertadosEducacionEspecial"
6720;"Centro de Educación Especial Ademo";"";"";"Comedor";"METRO: Pavones BUS: 71 , 142 , 144";"Enseñanzas  Educación especial:  Educación infantil  Educación Básica Obligatoria  Transición vida adulta";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e7c3b54d771c010VgnVCM1000000b205a0aRCRD";"HACIENDA DE PAVONES";"CALLE";"V";"328";"";"";"";"";"MADRID";"MADRID";"28030";"5";"FONTARRON";"14";"MORATALAZ";"445946";"4472592";"40.400303909876676";"-3.638278951981349";"917 726 144";"917 721 011";"fundemo@ozu.es";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosPrivadosConcertadosEducacionEspecial"
174976;"Centro de Educación Especial Aleph";"";"De lunes a viernes, de 9,30 a 16,00 horas";"- Programas de ocio y respiro en fin de semana y vacaciones - Programa de apoyo a familias (servicio de guardería) - Programa de Formación: Becas - Cursos - Charlas - Actividades - Formación de voluntariado";"Metro: Tres Olivos  Bus: 66, 137";"Enseñanzas   Educación Especial  Educación Básica Obligatoria-Primaria Educación Básica Obligatoria- ESO   Programas de Transición a la Vida Adulta";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fd7d14c4d661c010VgnVCM1000000b205a0aRCRD";"CUEVA DE MONTESINOS";"CALLE";"V";"49";"";"";"";"";"MADRID";"MADRID";"28034";"6";"VALVERDE";"8";"FUENCARRAL-EL PARDO";"441330";"4483521";"40.50031655771553";"-3.692415655591035";"913 004 170";"917 593 289";"cc.aleph.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosPrivadosConcertadosEducacionEspecial"
25017;"Centro de Educación Especial Araya";"";"";"Transporte - Comedor - Horario ampliado";"BUS: 120 , 122";"Enseñanzas  Educación especial:  Educación Básica Obligatoria Primaria Educación Básica Obligatoria ESO Programas de Transición a la Vida Adulta  Titular del centro: Asociación ARAYA";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=76efe35bba51c010VgnVCM2000000c205a0aRCRD";"RAMON POWER";"CALLE";"NUM";"9";"";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"446429";"4479411";"40.463645498800446";"-3.631895392050736";"913 883 722";"913 883 722";"cc.araya.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosPrivadosConcertadosEducacionEspecial"
6023063;"Centro de Educación Especial Atenpace";"";"";"Comedor - Transporte";"BUS: 83, 133";"Enseñanzas  Educación especial:  Educación infantil  Educación Básica Obligatoria  Transición vida adulta";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ad55f71e6a01f210VgnVCM2000000c205a0aRCRD";"ISLAS MARQUESAS";"CALLE";"V";"27";"";"";"";"";"MADRID";"MADRID";"28035";"3";"PEÑA GRANDE";"8";"FUENCARRAL-EL PARDO";"438429";"4480884";"40.47636052326793";"-3.7263818702595626";"913 167 446 - 913 163 215";"913 163 215";"atenpace@gmail.com";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosPrivadosConcertadosEducacionEspecial"
174909;"Centro de Educación Especial Aucavi";"";"";"";"BUS: 106 , 110 , 210";"Enseñanzas  Educación especial:  Educación Básica Obligatoria  Transición vida adulta";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=439d14c4d661c010VgnVCM1000000b205a0aRCRD";"RICARDO ORTIZ";"CALLE";"NUM";"29";"";"";"";"";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"444200";"4475406";"40.42741969436041";"-3.657833554534665";"913 553 755 / 628 44 13 24";"913 615 094";"cc.aucavi.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosPrivadosConcertadosEducacionEspecial"
6748;"Centro de Educación Especial Buenafuente";"";"";"Comedor - Transporte";"METRO: Ciudad Lineal BUS: 48 , 70 , 77 , 105 , 109";"Enseñanzas  Educación especial:  Educación infantil Educación Básica Obligatoria (Primaria - Eduación Secundaria Obligatoria) Programas de Transición a la vida adulta";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=19ac3b54d771c010VgnVCM1000000b205a0aRCRD";"PROTASIO GOMEZ";"CALLE";"NUM";"5";"";"";"";"";"MADRID";"MADRID";"28027";"3";"QUINTANA";"15";"CIUDAD LINEAL";"445886";"4476746";"40.439602555887866";"-3.6380727183101413";"913 205 450";"917 422 017";"buenafuenteee@hotmail.com";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosPrivadosConcertadosEducacionEspecial"
23079;"Centro de Educación Especial Cambrils";"";"";"Transporte - Comedor - Horario ampliado";"BUS: 134";"Enseñanzas  Educación especial:  Educación infantil Educación Básica Obligatoria (Primaria y ESO) Programas de Transición a la vida adulta";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cbffe35bba51c010VgnVCM2000000c205a0aRCRD";"POBLADOS";"AVENIDA";"V";"151";"";"";"";"";"MADRID";"MADRID";"28025";"7";"ABRANTES";"11";"CARABANCHEL";"438532";"4469482";"40.37365417775752";"-3.7240645411834965";"917 388 250 / 913 784 695";"91 730 27 16";"info@colegiocambrils.es";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosPrivadosConcertadosEducacionEspecial"
6772498;"Centro de Educación Especial Carmen Fernández Miranda FSDM";"";"";"";"Bus: 14, 70, 107, 129, 174 Metro: Duque de Pastrana";"Enseñanzas  Educación especial:  Educación Básica Obligatoria Transición vida adulta Programa profesional operaciones auxiliares de servicios administrativos y generales";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d96ebb0252d5c310VgnVCM2000000c205a0aRCRD";"CAIDOS DE LA DIVISION AZUL";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28016";"6";"CASTILLA";"5";"CHAMARTIN";"442960";"4479791";"40.46683786129305";"-3.672832899552353";"913 105 364";"";"";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosPrivadosConcertadosEducacionEspecial"
167685;"Centro de Educación Especial Centro Bobath España";"";"";"Horario ampliado - Comedor";"Metro: Lacoma Bus: 49 , 64";"Enseñanzas  Educación especial:  Educación infantil Educación Básica Obligatoria (primaria y secundaria) Programa de Transición vida adulta";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3cb3085f5181c010VgnVCM1000000b205a0aRCRD";"MIRADOR DE LA REINA";"CALLE";"NUM";"115";"";"";"";"";"MADRID";"MADRID";"28035";"7";"MIRASIERRA";"8";"FUENCARRAL-EL PARDO";"438987";"4482481";"40.490787943440864";"-3.7199648746056417";"913 767 190";"913 763 588";"cc.centrobobath.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados"
5387792;"Centro de Educación Especial Centro Educativo Ponce de León";"";"";"Comedor - Integración (Auditivos)";"Metro: San Fermín - OrcasurBus: 18 , 22 , 59 , 79 , 85 , 86 , 76 , 121 , 81";"Enseñanzas  Educación especial:  Educación infantil Educación Básica Obligatoria Transición vida adulta  Programas de Cualificación Profesional Inicial Obligatorios: Especial  Actividades auxiliares en viveros, jardines y centros de jardinería Operaciones auxiliares de montaje de instalaciones en edificios Servicios auxiliares de estética";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a8c12f5007a2210VgnVCM1000000b205a0aRCRD";"EDUARDO BARREIROS";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28041";"2";"ORCASUR";"12";"USERA";"440897";"4469324";"40.372401816293866";"-3.696205055989539";"913 178 441 /  913 178 442";"913 177 715";"cc.ipsponcedeleon.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados"
23080;"Centro de Educación Especial Centro Nuevo de Pedagogía";"";"";"";"BUS: 7 , 51";"Enseñanzas  Educación especial:  Educación Básica Obligatoria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6620e35bba51c010VgnVCM2000000c205a0aRCRD";"TAJO";"CALLE";"NUM";"6";"";"";"";"";"MADRID";"MADRID";"28002";"1";"EL VISO";"5";"CHAMARTIN";"442224";"4477987";"40.4486543475365";"-3.682628010649591";"915 635 473";"";"";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosPrivadosConcertadosEducacionEspecial"
6741;"Centro de Educación Especial Cisen";"";"";"";"Bus: 124, 125, 135, 137";"Enseñanzas  Educación especial:  Educación infantil  Educación Básica Obligatoria (primaria y secundaria) Transición vida adulta";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6ebc3b54d771c010VgnVCM1000000b205a0aRCRD";"VIRGEN DE ARANZAZU";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28034";"6";"VALVERDE";"8";"FUENCARRAL-EL PARDO";"441437";"4481900";"40.48573054670694";"-3.6910032410406908";"915 638 524";"915 638 584";"cisentratamientos@hotmail.com";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosPrivadosConcertadosEducacionEspecial"
5388127;"Centro de Educación Especial C.R.E. Antonio Vicente Mosquete";"";"";"";"METRO: Artilleros BUS: 30, 100, 140";"Enseñanzas  Educación especial:  Educación Básica Obligatoria  Transición vida adulta";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c9072e5167a2210VgnVCM1000000b205a0aRCRD";"DOCTOR GARCIA TAPIA (C/V A C/OBERÓN)";"AVENIDA";"V";"210";"";"";"";"";"MADRID";"MADRID";"28030";"3";"MARROQUINA";"14";"MORATALAZ";"444163";"4474198";"40.414653784980985";"-3.6594300576131475";"913 535 600";"913 535 640";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"
55806;"Centro de Educación Especial del Hospital Infantil de San Rafael";"";"";"Comedor";"METRO: Concha Espina BUS: 7 , 43 , 51 , 120";"Enseñanzas  Educación especial:  Educación Infantil Educación Básica Obligatoria Transición a la Vida Adulta  Ubicado en el Hospital Infantil de San Rafael";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf498ed67151c010VgnVCM2000000c205a0aRCRD";"CONCHA ESPINA";"AVENIDA";"V";"32";"";"";"";"";"MADRID";"MADRID";"28016";"1";"EL VISO";"5";"CHAMARTIN";"442366";"4478089";"40.4514720015443";"-3.6796806741247248";"91 564 16 56         
91 564 99 43 (Centralita)";"91 563 50 05";"sanrafael.colegio@hsjd.es";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosPrivadosConcertadosEducacionEspecial"
5106;"Centro de Educación Especial El Despertar";"";"";"";"Bus: 39, 131 Metro: Empalme";"Enseñanzas  Educación especial:  Educación infantil Educación Básica Obligatoria Transición vida adulta  En el Centro se encuentra la Asociación El Despertar";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a747b503a71c010VgnVCM1000000b205a0aRCRD";"ADONIS";"CALLE";"NUM";"1";"";"";"";"";"MADRID";"MADRID";"28024";"7";"LAS AGUILAS";"10";"LATINA";"434314";"4470957";"40.3866197264309";"-3.773910285133272";"915 188 127";"915 188 127";"colegio@eldespertar.es";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosPrivadosConcertadosEducacionEspecial"
